code,school,previous_prom,education_form,specialization,romanian_level,native_subject,extra_language,extra_language_grades,mandatory_subject,chosen_subject,tic,avg,passed,native_level,county,year,full_school_name,city,medium,school_code,name_hu,city_ro,city_hu,county_ro,county_hu,school_type,mandatory_grade_initial,mandatory_grade_final,mandatory_grade_contestation,chosen_grade_initial,chosen_grade_final,chosen_grade_contestation,romanian_grade_initial,romanian_grade_final,romanian_grade_contestation,native_grade_initial,native_grade_final,native_grade_contestation,nationality,specialization_type
MS1370465,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.1,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.85,9.85,0,9.6,9.6,0,7.85,7.85,0,10.0,10.0,0,Maghiara,Real
MS1385366,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Neprezentat,9.1,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.55,9.55,0,9.3,9.3,0,8.45,8.45,0,10.0,10.0,0,Maghiara,Uman
MS1379137,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Experimentat,9.2,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.45,9.45,0,9.7,9.7,0,8.45,8.45,0,9.6,9.6,0,Maghiara,Uman
MS1390573,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Experimentat,9.066666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.2,9.2,0,9.7,9.7,0,8.3,8.3,0,10.0,10.0,0,Maghiara,Uman
MS1368980,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,B1-B1-B1-B1-B1,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.033333333333333,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.45,9.45,0,9.5,9.5,0,8.15,8.15,0,10.0,10.0,0,Maghiara,Real
MS1379075,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Psihologie,Experimentat,9.15,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.75,8.75,0,10.0,10.0,0,8.7,8.7,0,9.65,9.65,0,Maghiara,Uman
MS1374824,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Experimentat,9.15,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.15,9.15,0,9.8,9.8,0,8.5,8.5,0,9.6,9.6,0,Maghiara,Real
MS1374964,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,9.016666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.45,9.45,0,10.0,10.0,0,7.6,7.6,0,10.0,10.0,0,Maghiara,Real
MS1372332,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Neprezentat,9.299999999999999,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,10.0,10.0,0,10.0,10.0,0,7.9,7.9,0,9.1,9.1,0,Maghiara,Real
MS1380540,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Avansat,Maghiara,Engleza,,Matematica,Fizica,Experimentat,9.066666666666668,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.1,9.1,0,10.0,10.0,0,8.1,8.1,0,9.8,9.8,0,Maghiara,Real
MS1391753,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Experimentat,9.433333333333332,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.7,9.7,0,9.75,9.75,0,8.85,8.85,0,8.7,8.7,0,Maghiara,Real
MS1369322,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.083333333333334,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.85,9.85,0,9.1,9.1,0,8.3,8.3,0,9.7,9.7,0,Maghiara,Real
MS1373597,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Fizica,Neprezentat,9.116666666666667,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.75,9.75,0,9.5,9.5,0,8.1,8.1,0,9.6,9.6,0,Maghiara,Real
MS1390493,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Psihologie,Experimentat,9.049999999999999,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.45,9.45,0,10.0,10.0,0,7.7,7.7,0,9.8,9.8,0,Maghiara,Uman
MS1390646,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Sociologie,Experimentat,8.983333333333334,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.4,9.4,0,9.55,9.55,0,8.0,8.0,0,10.0,10.0,0,Maghiara,Uman
MS1374467,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,8.966666666666667,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.75,9.75,0,9.6,9.6,0,7.55,7.55,0,10.0,10.0,0,Maghiara,Real
MS1379532,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Avansat,8.966666666666667,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.4,9.4,0,9.35,9.35,0,8.15,8.15,0,10.0,10.0,0,Maghiara,Uman
MS1391370,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Germana Moderna,B2-B2-B2-B2-B2,Istorie,Sociologie,Neprezentat,8.966666666666667,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.6,9.6,0,9.5,9.5,0,7.8,7.8,0,10.0,10.0,0,Maghiara,Uman
MS1369867,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.016666666666666,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.8,9.8,0,9.85,9.85,0,7.4,7.4,0,9.8,9.8,0,Maghiara,Real
MS1369378,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.05,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.3,9.3,0,9.3,9.3,0,8.55,8.55,0,9.65,9.65,0,Maghiara,Real
MS1370874,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,8.933333333333332,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.95,8.95,0,9.5,9.5,0,8.35,8.35,0,10.0,10.0,0,Maghiara,Real
MS1373185,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Neprezentat,9.083333333333334,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.55,9.55,0,9.2,9.2,0,8.5,8.5,0,9.5,9.5,0,Maghiara,Real
MS1384068,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Germana Moderna,,Istorie,Geografie,Experimentat,8.916666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.95,9.95,0,9.1,9.1,0,7.7,7.7,0,10.0,10.0,0,Maghiara,Uman
MS1390381,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Psihologie,Experimentat,8.9,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.85,8.85,0,10.0,10.0,0,7.85,7.85,0,10.0,10.0,0,Maghiara,Uman
MS1378976,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.883333333333333,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.6,9.6,0,9.2,9.2,0,7.85,7.85,0,10.0,10.0,0,Maghiara,Uman
MS1391330,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Neprezentat,8.866666666666667,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.35,9.35,0,10.0,10.0,0,7.25,7.25,0,10.0,10.0,0,Maghiara,Uman
MS1369597,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,9.299999999999999,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.45,9.45,0,9.7,9.7,0,8.75,8.75,0,8.65,8.65,0,Maghiara,Real
MS1391018,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Psihologie,Experimentat,8.85,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.2,9.2,0,10.0,10.0,0,7.35,7.35,0,10.0,10.0,0,Maghiara,Uman
MS1386664,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Avansat,8.799999999999999,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.4,9.4,0,10.0,10.0,0,7.0,7.0,0,10.0,10.0,0,Maghiara,Uman
MS1369699,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,8.916666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.75,9.75,0,9.6,9.6,0,7.4,7.4,0,9.6,9.6,0,Maghiara,Real
MS1380685,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Fizica,Experimentat,8.85,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.75,8.75,0,9.1,9.1,0,8.7,8.7,0,9.8,9.8,0,Maghiara,Real
MS1371299,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.983333333333333,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.7,9.7,0,9.5,9.5,0,7.75,7.75,0,9.35,9.35,0,Maghiara,Real
MS1373918,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,9.166666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.4,9.4,0,9.6,9.6,0,8.5,8.5,0,8.75,8.75,0,Maghiara,Real
MS1390847,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Experimentat,8.75,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.0,9.0,0,10.0,10.0,0,7.25,7.25,0,10.0,10.0,0,Maghiara,Uman
MS1386643,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.733333333333333,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.4,9.4,0,9.85,9.85,0,6.95,6.95,0,10.0,10.0,0,Maghiara,Uman
MS1371374,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,8.833333333333334,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.9,9.9,0,9.2,9.2,0,7.4,7.4,0,9.65,9.65,0,Maghiara,Real
MS1370152,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Avansat,8.716666666666667,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.55,8.55,0,9.4,9.4,0,8.2,8.2,0,9.9,9.9,0,Maghiara,Real
MS1371091,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,Maghiara,Germana Moderna,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,8.683333333333335,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.3,9.3,0,9.15,9.15,0,7.6,7.6,0,10.0,10.0,0,Maghiara,Real
MS1391350,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Neprezentat,8.733333333333334,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.7,9.7,0,9.65,9.65,0,6.85,6.85,0,9.85,9.85,0,Maghiara,Uman
MS1374064,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Germana Moderna,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,8.666666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.5,9.5,0,8.8,8.8,0,7.7,7.7,0,10.0,10.0,0,Maghiara,Real
MS1390802,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,,Istorie,Geografie,Avansat,8.666666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.4,9.4,0,9.2,9.2,0,7.4,7.4,0,10.0,10.0,0,Maghiara,Uman
MS1373044,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Neprezentat,8.799999999999999,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.45,9.45,0,9.8,9.8,0,7.15,7.15,0,9.5,9.5,0,Maghiara,Real
MS1379676,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Experimentat,8.6,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.25,8.25,0,9.75,9.75,0,7.8,7.8,0,10.0,10.0,0,Maghiara,Uman
MS1380588,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Avansat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.75,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.35,8.35,0,9.8,9.8,0,8.1,8.1,0,9.5,9.5,0,Maghiara,Real
MS1380861,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Fizica,Experimentat,8.616666666666665,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.85,8.85,0,8.45,8.45,0,8.55,8.55,0,9.8,9.8,0,Maghiara,Real
MS1391067,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Sociologie,Neprezentat,8.533333333333333,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.05,9.05,0,9.3,9.3,0,7.25,7.25,0,10.0,10.0,0,Maghiara,Uman
MS1391966,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,8.683333333333334,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.5,8.5,0,9.1,9.1,0,8.45,8.45,0,9.55,9.55,0,Maghiara,Real
MS1370410,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Avansat,8.616666666666665,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.55,8.55,0,8.85,8.85,0,8.45,8.45,0,9.7,9.7,0,Maghiara,Real
MS1370541,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.65,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.5,9.5,0,8.05,8.05,0,8.4,8.4,0,9.6,9.6,0,Maghiara,Real
MS1392009,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Neprezentat,8.783333333333333,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.05,9.05,0,9.55,9.55,0,7.75,7.75,0,9.2,9.2,0,Maghiara,Real
MS1378899,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Geografie,Experimentat,8.75,2,Avansat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.55,9.55,0,9.2,9.2,0,7.5,7.5,0,9.25,9.25,0,Maghiara,Uman
MS1379233,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Neprezentat,8.566666666666668,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,8.45,8.45,0,9.65,9.65,0,7.6,7.6,0,9.8,9.8,0,Maghiara,Uman
